-64.0722,5.36939,3.47392,11.0315,11.2163,71.43,105.616,16.6905,2.57283,30.3039,22.3861,70.0583,97.7539,19.756,34.9154,19.4523,124.93,42.8863,50.803,28.2065,8.66712,16.0734,1.96479,15.9858,18.4487,10.8871,28.6175,29.277,6.32681,16.6696,7.98726e-06,82.2732
-63.6778,5.33445,2.99038,13.3583,16.8607,66.8835,105.616,11.7177,2.57283,31.1742,22.3861,73.4064,97.7539,13.8124,36.4013,19.4523,124.93,31.9062,50.803,44.7127,11.2295,23.4791,1.48696,13.3287,19.6976,8.78537,2.68287,20.918,7.07813,16.9053,7.98726e-06,80.9416
-63.5801,5.16418,3.04095,13.4207,16.8607,65.5394,105.616,11.7177,17.7023,23.4919,28.57,70.4637,97.7539,13.8124,36.4013,17.5547,124.93,38.6644,34.5689,36.5736,19.3343,16.3572,1.42471,12.1549,23.868,8.11016,2.68287,22.019,1.1764,16.8764,7.98726e-06,78.9472
-63.3803,5.19283,3.32459,14.5135,16.8607,65.5394,98.6349,11.8577,5.30407,18.8932,38.9992,70.4637,97.7539,13.8124,34.1086,25.3822,124.93,38.9103,34.5689,32.5952,36.7659,8.42742,13.9764,14.5586,22.9009,2.59065,10.4038,28.4251,13.7962,16.9089,7.98726e-06,80.1545
-63.5853,5.23779,3.16924,14.5135,16.8607,65.5394,98.6349,16.5533,5.30407,4.33943,42.4952,63.12,113.246,13.8124,32.4407,25.3822,124.93,40.6144,37.562,35.7226,36.7659,10.8407,15.2624,12.8205,23.0936,0.442446,6.81848,28.4251,15.112,16.9558,7.98726e-06,81.4141
-62.8916,5.2315,3.20811,15.4763,16.8607,61.2271,98.6349,12.71,5.68203,4.33943,55.6917,63.12,113.246,13.8124,33.0374,27.0681,114.115,43.1521,20.22,45.6063,36.7659,14.5462,18.2471,11.1761,13.4837,1.56725,11.1806,1.44547,22.9651,16.7619,0.00154941,85.5807
-62.7595,5.1843,3.5551,20.1694,16.8607,61.6891,98.6349,12.71,10.4668,4.33943,50.1059,65.2748,108.436,13.8124,38.0347,25.5401,109.092,51.9021,20.22,37.9617,36.7659,3.20205,30.1897,12.6235,3.42133,1.96181,22.4392,9.73157,12.1613,16.9907,0.00160337,85.3005
-63.093,5.16187,3.32454,20.8324,16.8607,63.3154,91.2441,18.4516,10.4668,4.33943,45.8045,69.4116,106.483,13.8124,33.285,25.1138,109.092,52.2943,33.6514,26.4955,36.7659,10.1761,28.2326,1.12065,2.41255,1.35043,24.5339,7.78529,17.926,17.9673,0.00509298,86.6137
-63.6953,5.15789,3.34182,17.6258,16.8607,63.3154,91.2441,18.4516,10.4668,4.32314,45.8045,69.4116,106.483,13.8124,31.8768,25.1138,109.092,52.2943,33.6514,28.8982,46.2452,9.28078,23.6929,1.12065,1.14331,1.10273,17.9434,4.38303,10.1793,17.9673,0.00628598,88.3673
-64.0896,5.13062,3.35691,14.9234,16.8607,65.1372,91.2441,19.1712,13.7175,4.32314,50.7353,61.2935,106.483,13.8124,35.3485,26.4387,109.092,52.2943,27.5739,34.9738,46.2452,8.83318,47.2853,2.225,8.84197,1.09104,24.3908,4.38303,10.4268,17.656,0.00628598,88.1847
-64.0175,5.16874,4.09964,20.9289,16.8607,66.5944,91.2441,13.556,16.7376,4.32314,50.7353,59.944,106.483,12.8052,61.8344,20.736,117.803,43.8841,27.5739,22.676,25.7997,8.61474,32.9389,4.6664,13.2013,1.03748,24.3908,4.32968,6.77517,18.7279,0.000322302,85.0805
-64.0554,5.11956,3.55262,23.9492,20.1863,65.8366,77.4911,13.556,16.7376,4.32314,50.7353,59.944,106.483,12.8052,61.8344,24.78,117.803,39.6898,27.5739,22.676,36.8198,8.08381,19.8617,3.52057,1.53201,1.45005,18.1387,1.66441,36.3455,19.999,0.000322302,83.1784
-63.5027,5.08523,3.57679,23.9492,20.1863,65.8366,77.4911,13.556,15.9316,2.13534,58.8925,53.5637,106.483,12.8052,69.0306,17.6631,92.3069,53.7692,46.451,17.2827,37.2201,9.76655,19.8617,10.1368,17.3673,0.699244,31.5498,5.66845,18.0128,26.4665,0.000301222,84.0992
-63.5017,5.19189,2.9763,21.6871,20.1863,65.8366,77.4911,16.8645,16.8415,10.6139,44.2373,53.5637,106.483,16.4996,65.2014,17.6418,92.3069,53.7692,50.98,17.4239,37.2201,13.1065,13.8576,7.37558,17.3673,1.21816,36.431,5.66845,22.9215,27.0994,0.000301222,85.2184
-63.5264,5.19189,2.77127,26.715,20.1863,65.8366,77.4911,24.818,16.8415,15.3877,44.2373,85.2801,65.8896,16.4996,52.4619,17.6418,92.3069,53.7692,43.3694,20.1144,45.7034,11.0995,9.63373,11.4297,17.3673,1.34824,38.9797,5.66845,22.9215,29.2662,0.000301222,82.489
-64.5547,5.25316,2.41568,28.4541,20.1863,63.1752,77.4911,24.818,14.0435,9.28626,49.2957,80.0057,73.3148,29.2833,52.4619,15.0942,92.3069,66.1631,43.3694,20.1144,30.7482,4.7271,7.44577,13.1327,9.88807,1.85799,12.1497,7.51688,21.6926,43.5578,0.000301222,83.1691
-64.1945,5.30784,3.50472,29.8421,20.1863,63.1752,77.4911,23.1618,16.9235,8.42798,48.9636,80.0057,67.6231,29.2833,36.0852,22.9033,86.1823,70.0927,43.3694,20.1144,38.2826,4.4474,7.44577,10.4695,11.1682,3.12021,32.7389,7.51688,19.5617,48.5925,0.000301222,84.1951
-64.808,5.30784,2.88171,29.8421,24.9634,61.9459,75.665,9.5892,16.9235,4.40212,69.0663,81.3798,67.6231,29.2833,39.4748,14.3736,65.9193,70.0927,36.1037,31.0516,49.9154,5.20671,3.78829,9.28986,14.2518,3.48573,26.9608,9.69487,34.1796,52.1503,0.000301222,87.6898
-65.0876,5.42721,3.27173,29.8421,22.9322,61.9459,75.665,9.5892,16.9235,11.4419,69.0663,80.5792,67.6231,29.2833,40.7202,14.1073,65.9193,70.0927,42.4963,40.4479,32.747,6.98734,0.992851,12.3126,9.76704,7.48511,22.9631,10.4134,32.3105,54.274,0.000301222,86.474
-64.9494,5.42721,3.10915,29.9584,22.9322,61.9459,75.665,27.5617,21.8155,11.4419,51.0836,71.776,56.4719,29.2833,72.5287,14.0254,53.3297,70.0927,42.4963,21.9275,42.9385,2.12974,10.2106,13.317,13.4034,22.0667,25.2555,7.79001,39.4246,57.8258,0.000301222,87.8284
-64.1208,5.48289,3.16081,26.8273,22.9322,61.6906,75.665,22.0977,20.2587,11.4419,69.9719,74.8205,56.4719,29.2833,72.5287,18.2018,44.8729,70.0927,42.4963,25.4616,21.1765,2.47858,10.3498,2.01093,5.09217,23.7263,24.6218,10.9422,21.628,50.087,0.000301222,87.2841
